osm_id,name,highway,waterway,aerialway,barrier,man_made,railway,z_order,other_tags
27986765,,,,,,,,0,"""admin_level""=>""7"",""boundary""=>""administrative"",""source:website""=>""https://www.comune.trento.it/Aree-tematiche/Cartografia/Download/Circoscrizioni"""
76779035,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
27986765,,,,,,,,0,"""admin_level""=>""7"",""boundary""=>""administrative"",""source:website""=>""https://www.comune.trento.it/Aree-tematiche/Cartografia/Download/Circoscrizioni"""
76779035,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
76779035,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
27986765,,,,,,,,0,"""admin_level""=>""7"",""boundary""=>""administrative"",""source:website""=>""https://www.comune.trento.it/Aree-tematiche/Cartografia/Download/Circoscrizioni"""
76779035,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
27986765,,,,,,,,0,"""admin_level""=>""7"",""boundary""=>""administrative"",""source:website""=>""https://www.comune.trento.it/Aree-tematiche/Cartografia/Download/Circoscrizioni"""
76779035,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
27986765,,,,,,,,0,"""admin_level""=>""7"",""boundary""=>""administrative"",""source:website""=>""https://www.comune.trento.it/Aree-tematiche/Cartografia/Download/Circoscrizioni"""
76779035,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
27986765,,,,,,,,0,"""admin_level""=>""7"",""boundary""=>""administrative"",""source:website""=>""https://www.comune.trento.it/Aree-tematiche/Cartografia/Download/Circoscrizioni"""
76779035,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
27986765,,,,,,,,0,"""admin_level""=>""7"",""boundary""=>""administrative"",""source:website""=>""https://www.comune.trento.it/Aree-tematiche/Cartografia/Download/Circoscrizioni"""
76779035,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
27986765,,,,,,,,0,"""admin_level""=>""7"",""boundary""=>""administrative"",""source:website""=>""https://www.comune.trento.it/Aree-tematiche/Cartografia/Download/Circoscrizioni"""
76779035,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
27986765,,,,,,,,0,"""admin_level""=>""7"",""boundary""=>""administrative"",""source:website""=>""https://www.comune.trento.it/Aree-tematiche/Cartografia/Download/Circoscrizioni"""
76779035,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
27986765,,,,,,,,0,"""admin_level""=>""7"",""boundary""=>""administrative"",""source:website""=>""https://www.comune.trento.it/Aree-tematiche/Cartografia/Download/Circoscrizioni"""
76779035,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
27986765,,,,,,,,0,"""admin_level""=>""7"",""boundary""=>""administrative"",""source:website""=>""https://www.comune.trento.it/Aree-tematiche/Cartografia/Download/Circoscrizioni"""
76779035,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
27986765,,,,,,,,0,"""admin_level""=>""7"",""boundary""=>""administrative"",""source:website""=>""https://www.comune.trento.it/Aree-tematiche/Cartografia/Download/Circoscrizioni"""
76779035,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
27986765,,,,,,,,0,"""admin_level""=>""7"",""boundary""=>""administrative"",""source:website""=>""https://www.comune.trento.it/Aree-tematiche/Cartografia/Download/Circoscrizioni"""
76779035,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
27986765,,,,,,,,0,"""admin_level""=>""7"",""boundary""=>""administrative"",""source:website""=>""https://www.comune.trento.it/Aree-tematiche/Cartografia/Download/Circoscrizioni"""
76779035,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
27986765,,,,,,,,0,"""admin_level""=>""7"",""boundary""=>""administrative"",""source:website""=>""https://www.comune.trento.it/Aree-tematiche/Cartografia/Download/Circoscrizioni"""
76779035,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
27986765,,,,,,,,0,"""admin_level""=>""7"",""boundary""=>""administrative"",""source:website""=>""https://www.comune.trento.it/Aree-tematiche/Cartografia/Download/Circoscrizioni"""
76779035,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
27986765,,,,,,,,0,"""admin_level""=>""7"",""boundary""=>""administrative"",""source:website""=>""https://www.comune.trento.it/Aree-tematiche/Cartografia/Download/Circoscrizioni"""
76779035,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
27986765,,,,,,,,0,"""admin_level""=>""7"",""boundary""=>""administrative"",""source:website""=>""https://www.comune.trento.it/Aree-tematiche/Cartografia/Download/Circoscrizioni"""
76779035,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
27986765,,,,,,,,0,"""admin_level""=>""7"",""boundary""=>""administrative"",""source:website""=>""https://www.comune.trento.it/Aree-tematiche/Cartografia/Download/Circoscrizioni"""
76779035,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
76779035,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
76779035,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
27986765,,,,,,,,0,"""admin_level""=>""7"",""boundary""=>""administrative"",""source:website""=>""https://www.comune.trento.it/Aree-tematiche/Cartografia/Download/Circoscrizioni"""
76779035,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
27986765,,,,,,,,0,"""admin_level""=>""7"",""boundary""=>""administrative"",""source:website""=>""https://www.comune.trento.it/Aree-tematiche/Cartografia/Download/Circoscrizioni"""
76779035,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
76779035,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
76779035,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
76779035,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
76779035,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
76779035,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
76779035,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
76779035,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
76779035,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
76779035,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
76779035,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
76779035,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
76779035,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
27986765,,,,,,,,0,"""admin_level""=>""7"",""boundary""=>""administrative"",""source:website""=>""https://www.comune.trento.it/Aree-tematiche/Cartografia/Download/Circoscrizioni"""
76779035,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
27986765,,,,,,,,0,"""admin_level""=>""7"",""boundary""=>""administrative"",""source:website""=>""https://www.comune.trento.it/Aree-tematiche/Cartografia/Download/Circoscrizioni"""
76779035,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
27986765,,,,,,,,0,"""admin_level""=>""7"",""boundary""=>""administrative"",""source:website""=>""https://www.comune.trento.it/Aree-tematiche/Cartografia/Download/Circoscrizioni"""
76779035,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
27986765,,,,,,,,0,"""admin_level""=>""7"",""boundary""=>""administrative"",""source:website""=>""https://www.comune.trento.it/Aree-tematiche/Cartografia/Download/Circoscrizioni"""
76779035,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
27986765,,,,,,,,0,"""admin_level""=>""7"",""boundary""=>""administrative"",""source:website""=>""https://www.comune.trento.it/Aree-tematiche/Cartografia/Download/Circoscrizioni"""
76779035,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
76779035,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
76779035,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
76779035,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
76779035,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
532351671,,path,,,,,,0,"""sac_scale""=>""demanding_mountain_hiking"""
76779035,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
27986765,,,,,,,,0,"""admin_level""=>""7"",""boundary""=>""administrative"",""source:website""=>""https://www.comune.trento.it/Aree-tematiche/Cartografia/Download/Circoscrizioni"""
532351671,,path,,,,,,0,"""sac_scale""=>""demanding_mountain_hiking"""
76779035,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
27986765,,,,,,,,0,"""admin_level""=>""7"",""boundary""=>""administrative"",""source:website""=>""https://www.comune.trento.it/Aree-tematiche/Cartografia/Download/Circoscrizioni"""
532351671,,path,,,,,,0,"""sac_scale""=>""demanding_mountain_hiking"""
76779035,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
27986765,,,,,,,,0,"""admin_level""=>""7"",""boundary""=>""administrative"",""source:website""=>""https://www.comune.trento.it/Aree-tematiche/Cartografia/Download/Circoscrizioni"""
532351671,,path,,,,,,0,"""sac_scale""=>""demanding_mountain_hiking"""
76779035,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
27986765,,,,,,,,0,"""admin_level""=>""7"",""boundary""=>""administrative"",""source:website""=>""https://www.comune.trento.it/Aree-tematiche/Cartografia/Download/Circoscrizioni"""
76779035,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
27986765,,,,,,,,0,"""admin_level""=>""7"",""boundary""=>""administrative"",""source:website""=>""https://www.comune.trento.it/Aree-tematiche/Cartografia/Download/Circoscrizioni"""
76779035,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
76779035,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
76779035,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
76779035,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
76779035,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
76779035,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
76779035,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
76779035,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
76779035,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
76779035,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
76779035,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
76779035,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
27986765,,,,,,,,0,"""admin_level""=>""7"",""boundary""=>""administrative"",""source:website""=>""https://www.comune.trento.it/Aree-tematiche/Cartografia/Download/Circoscrizioni"""
76779035,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
27986765,,,,,,,,0,"""admin_level""=>""7"",""boundary""=>""administrative"",""source:website""=>""https://www.comune.trento.it/Aree-tematiche/Cartografia/Download/Circoscrizioni"""
76779035,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
76779035,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
76779035,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
76779035,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
1123854949,,path,,,,,,0,"""foot""=>""yes"",""sac_scale""=>""mountain_hiking"""
532351666,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
76779035,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
1123854949,,path,,,,,,0,"""foot""=>""yes"",""sac_scale""=>""mountain_hiking"""
532351666,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
76779035,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
532351666,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
532351666,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
532351666,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
532351666,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
76778989,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
110441573,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
1126578734,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
719628827,,path,,,,,,0,
532351666,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
76778989,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
110441573,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
1126578734,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
719628827,,path,,,,,,0,
532351666,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
76778989,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
110441573,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
1126578734,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
719628827,,path,,,,,,0,
532351666,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
76778989,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
76778989,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
76778989,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
76778989,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
76778989,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
76778989,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
76778990,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
76778989,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
76778990,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
76778989,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
76778990,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
76778990,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
27883505,,path,,,,,,0,"""sac_scale""=>""demanding_mountain_hiking"""
76778990,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
186827607,,,,,,,,0,"""natural""=>""cliff"""
27883505,,path,,,,,,0,"""sac_scale""=>""demanding_mountain_hiking"""
635584989,,path,,,,,,0,
27883505,,path,,,,,,0,"""sac_scale""=>""demanding_mountain_hiking"""
635584989,,path,,,,,,0,
27883505,,path,,,,,,0,"""sac_scale""=>""demanding_mountain_hiking"""
186827607,,,,,,,,0,"""natural""=>""cliff"""
1095253061,,path,,,,,,-20,"""layer""=>""-1"",""tunnel""=>""yes"""
27883505,,path,,,,,,0,"""sac_scale""=>""demanding_mountain_hiking"""
27986765,,,,,,,,0,"""admin_level""=>""7"",""boundary""=>""administrative"",""source:website""=>""https://www.comune.trento.it/Aree-tematiche/Cartografia/Download/Circoscrizioni"""
186827607,,,,,,,,0,"""natural""=>""cliff"""
1095253061,,path,,,,,,-20,"""layer""=>""-1"",""tunnel""=>""yes"""
27883505,,path,,,,,,0,"""sac_scale""=>""demanding_mountain_hiking"""
27986765,,,,,,,,0,"""admin_level""=>""7"",""boundary""=>""administrative"",""source:website""=>""https://www.comune.trento.it/Aree-tematiche/Cartografia/Download/Circoscrizioni"""
186827607,,,,,,,,0,"""natural""=>""cliff"""
1095253061,,path,,,,,,-20,"""layer""=>""-1"",""tunnel""=>""yes"""
27883505,,path,,,,,,0,"""sac_scale""=>""demanding_mountain_hiking"""
27986765,,,,,,,,0,"""admin_level""=>""7"",""boundary""=>""administrative"",""source:website""=>""https://www.comune.trento.it/Aree-tematiche/Cartografia/Download/Circoscrizioni"""
635584989,,path,,,,,,0,
27883505,,path,,,,,,0,"""sac_scale""=>""demanding_mountain_hiking"""
635584989,,path,,,,,,0,
27883505,,path,,,,,,0,"""sac_scale""=>""demanding_mountain_hiking"""
186827607,,,,,,,,0,"""natural""=>""cliff"""
27883505,,path,,,,,,0,"""sac_scale""=>""demanding_mountain_hiking"""
27883505,,path,,,,,,0,"""sac_scale""=>""demanding_mountain_hiking"""
76778990,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
76778990,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
76778989,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
76778990,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
76778989,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
76778990,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
76778989,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
76778990,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
76778989,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
76778989,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
76778989,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
76778989,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
76778989,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
76778989,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
110441573,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
1126578734,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
719628827,,path,,,,,,0,
532351666,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
76778989,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
110441573,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
1126578734,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
719628827,,path,,,,,,0,
532351666,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
110441573,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
1126578734,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
110441573,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
110441573,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
1126578733,,path,,,,,,0,
110441573,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
1126578733,,path,,,,,,0,
110441573,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
110441573,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
110441573,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
110441573,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
110441573,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
110441573,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
532351668,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
110441573,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
27883508,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
532351668,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
110441573,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
27883508,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
27883508,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
27883508,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
27883508,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
27883508,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
27883508,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
27883508,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
27883508,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
27883508,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
27883508,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
1076526750,,,,,,,,0,"""natural""=>""cliff"""
27883508,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
1076526750,,,,,,,,0,"""natural""=>""cliff"""
372618995,,path,,,,,,0,"""foot""=>""yes"",""sac_scale""=>""demanding_mountain_hiking"",""smoothness""=>""intermediate"",""surface""=>""grass"",""trail_visibility""=>""intermediate"""
27883508,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
1076526750,,,,,,,,0,"""natural""=>""cliff"""
372618995,,path,,,,,,0,"""foot""=>""yes"",""sac_scale""=>""demanding_mountain_hiking"",""smoothness""=>""intermediate"",""surface""=>""grass"",""trail_visibility""=>""intermediate"""
27883508,,path,,,,,,0,"""sac_scale""=>""mountain_hiking"""
1076526750,,,,,,,,0,"""natural""=>""cliff"""
635584990,,path,,,,,,0,
